,_id,Legal_Name,Cont_status,Hire_Date,Country,Location,Division,Company,Business_Title,Curr_Level,Annual_Sal,Currency,FTE,Cluster,Concate,min,mid,max,Variation,Var_Percent,Catch_up
120,EID-1433,Justin James,Fixed,2008-08-08,Poland,Warsaw,Logistics,Adams GmbH,Senior Manager of Technology,L5,84300,EUR,1.0,Warehousing,WarsawWarehousingL5,125900,144700,163600,-41600,-0.493,41600
121,EID-1438,Katherine Tran,Regular,2001-06-23,Germany,Hamburg,Logistics,Adams GmbH,Human Resources Specialist,L1,42200,EUR,1.0,HR-Operations,HamburgHR-OperationsL1,41300,47500,53700,900,0.021,0
122,EID-1469,Alexis Johnson,Fixed,2007-10-05,Spain,Barcelona,Logistics,Adams Coy,Manager of Operations,L4,70500,EUR,1.0,Procurement,BarcelonaProcurementL4,87500,100600,113700,-17000,-0.241,17000
123,EID-1470,Julie Walker,Regular,2007-07-19,Germany,Berlin,Logistics,Adams GmbH,Junior Customer Service Specialist,L3,62200,EUR,1.0,Customer-Service,BerlinCustomer-ServiceL3,75000,86200,97500,-12800,-0.206,12800
124,EID-1471,April Gilbert,Regular,2011-10-07,Spain,Barcelona,Logistics,Adams Coy, Senior Executive Office Manager,L3,63000,EUR,1.0,Quality-Assurance,BarcelonaQuality-AssuranceL3,74300,85500,96600,-11300,-0.179,11300
125,EID-1472,Yolanda Anderson,Fixed,2007-04-07,Poland,Warsaw,Logistics,Adams GmbH,Human Resources Assistance,L2,42200,EUR,1.0,HR-Operations,WarsawHR-OperationsL2,52000,59800,67600,-9800,-0.232,9800
126,EID-1475,Joshua Williams,Fixed,2014-08-19,Poland,Warsaw,Logistics,Adams GmbH,Junior Sales Specialist,L2,48600,EUR,1.0,Warehousing,WarsawWarehousingL2,57000,65500,74000,-8400,-0.173,8400
127,EID-1476,Timothy Wright,Regular,2005-10-01,Austria,Vienna,Logistics,Adams GmbH,Production Helper,L1,45100,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL1,37000,42500,48000,8100,0.18,0
128,EID-1486,James Munoz DVM,Regular,2002-10-17,Germany,Hamburg,Logistics,Adams GmbH,Director of Operations,L6,106700,EUR,1.0,Procurement,HamburgProcurementL6,158400,182200,205900,-51700,-0.485,51700
129,EID-1493,Bryan Garcia,Fixed,2009-08-05,Austria,Vienna,Logistics,Adams GmbH,Production Assistance,L3,51600,EUR,1.0,Packaging,ViennaPackagingL3,69800,80300,90700,-18200,-0.353,18200
130,EID-1498,Gregory Harris,Fixed,2011-06-25,Spain,Barcelona,Logistics,Adams Coy,Chief Executive Officer,L6,94200,EUR,1.0,Quality-Assurance,BarcelonaQuality-AssuranceL6,156400,179900,203400,-62200,-0.66,62200
131,EID-1512,Jacqueline Mejia,Regular,2015-09-02,Germany,Hamburg,Logistics,Adams GmbH,Accounting Specialist,L1,41100,EUR,1.0,Transportation,HamburgTransportationL1,40000,46000,51900,1100,0.027,0
132,EID-1515,Karen Jimenez,Fixed,2004-12-12,Austria,Vienna,Logistics,Adams GmbH,Senior Sales Manager,L5,80000,EUR,1.0,Warehousing,ViennaWarehousingL5,111500,128300,145000,-31500,-0.394,31500
133,EID-1524,Mr. Eric Brown Jr.,Fixed,2000-01-31,Spain,Barcelona,Logistics,Adams Coy,Sales Officer,L1,37200,EUR,1.0,Logistic-Operations,BarcelonaLogistic-OperationsL1,39100,44900,50800,-1900,-0.051,1900
134,EID-1525,Tyler Hopkins,Regular,2007-01-26,Germany,Hamburg,Logistics,Adams GmbH,Marketer,L1,42600,EUR,1.0,Procurement,HamburgProcurementL1,35800,41200,46600,6800,0.16,0
135,EID-1530,Dylan Mack,Fixed,2021-10-27,Poland,Warsaw,Logistics,Adams GmbH,Chief Technology Officer,L6,106300,EUR,1.0,Packaging,WarsawPackagingL6,157400,181000,204600,-51100,-0.481,51100
136,EID-1533,Sierra Price,Fixed,2018-07-27,Germany,Hamburg,Logistics,Adams GmbH,Chief Marketing Officer,L6,125600,EUR,1.0,Quality-Assurance,HamburgQuality-AssuranceL6,155900,179300,202700,-30300,-0.241,30300
137,EID-1548,Vanessa Spence,Regular,2009-04-01,Germany,Berlin,Logistics,Adams GmbH,Accounting Specialist,L1,44600,EUR,1.0,Transportation,BerlinTransportationL1,44700,51400,58100,-100,-0.002,100
138,EID-1551,Andrea Walker,Fixed,2005-05-14,Spain,Barcelona,Logistics,Adams Coy,Head of Marketing,L7,123700,EUR,1.0,Warehousing,BarcelonaWarehousingL7,192200,221100,249900,-68500,-0.554,68500
139,EID-1560,Heather Adams,Regular,2022-01-14,Germany,Berlin,Logistics,Adams GmbH,Head of Production,L7,106500,EUR,1.0,Logistic-Operations,BerlinLogistic-OperationsL7,187000,215100,243100,-80500,-0.756,80500
140,EID-1561,Charles Hill,Fixed,2016-10-31,Germany,Berlin,Logistics,Adams GmbH,Operations Assistance,L1,32000,EUR,1.0,Procurement,BerlinProcurementL1,42700,49100,55500,-10700,-0.334,10700
141,EID-1563,Kristin Garcia,Regular,2012-02-28,Spain,Barcelona,Logistics,Adams Coy,Accounting Manager,L6,101900,EUR,1.0,Packaging,BarcelonaPackagingL6,165800,190700,215600,-63900,-0.627,63900
142,EID-1573,Charlotte Montes,Regular,2009-08-02,Spain,Barcelona,Logistics,Adams Coy,Senior Financial Officer,L5,70400,EUR,1.0,Quality-Assurance,BarcelonaQuality-AssuranceL5,121000,139200,157300,-50600,-0.719,50600
143,EID-1576,Alexandra Taylor,Regular,2008-08-05,Poland,Warsaw,Logistics,Adams GmbH,Director of Customer Service ,L7,107000,EUR,1.0,Transportation,WarsawTransportationL7,197500,227200,256800,-90500,-0.846,90500
144,EID-1578,Kristen Stephens,Fixed,2018-01-29,Spain,Barcelona,Logistics,Adams Coy,Customer Service Manager,L6,131700,EUR,1.0,Warehousing,BarcelonaWarehousingL6,162100,186400,210700,-30400,-0.231,30400
145,EID-1585,Jason Robertson,Regular,2015-11-12,Poland,Warsaw,Logistics,Adams GmbH,Accounting Specialist,L1,42500,EUR,1.0,Logistic-Operations,WarsawLogistic-OperationsL1,43000,49400,55900,-500,-0.012,500
146,EID-1589,Mr. Richard Brooks,Regular,2002-09-21,Germany,Hamburg,Logistics,Adams GmbH,Business Operations Expert,L3,55400,EUR,1.0,Procurement,HamburgProcurementL3,66600,76600,86600,-11200,-0.202,11200
147,EID-1592,Diana Morris,Fixed,2019-12-07,Spain,Barcelona,Logistics,Adams Coy,Operating Officer Assistance,L1,46000,EUR,1.0,Packaging,BarcelonaPackagingL1,44500,51200,57900,1500,0.033,0
148,EID-1608,Julie Torres,Regular,2010-03-22,Spain,Barcelona,Logistics,Adams Coy,IT Support Specialist,L2,56000,EUR,1.0,Quality-Assurance,BarcelonaQuality-AssuranceL2,57000,65600,74200,-1000,-0.018,1000
149,EID-1609,Karen Shannon,Fixed,2003-09-20,Germany,Berlin,Logistics,Adams GmbH,Director of Marketing,L6,110200,EUR,1.0,Transportation,BerlinTransportationL6,140800,161900,183100,-30600,-0.278,30600
150,EID-1626,Melissa Wood,Regular,2013-11-21,Spain,Barcelona,Logistics,Adams Coy,Junior Marketing Specialist,L2,43600,EUR,1.0,Warehousing,BarcelonaWarehousingL2,59200,68100,77000,-15600,-0.358,15600
151,EID-1629,Julie Elliott,Fixed,2017-02-27,Germany,Hamburg,Logistics,Adams GmbH,Accounting Manager,L7,134400,EUR,1.0,Logistic-Operations,HamburgLogistic-OperationsL7,175500,201800,228200,-41100,-0.306,41100
152,EID-1632,Calvin Stewart,Regular,2004-03-15,Austria,Vienna,Logistics,Adams GmbH,Director of Technology,L7,135100,EUR,1.0,Procurement,ViennaProcurementL7,185400,213200,241000,-50300,-0.372,50300
153,EID-1633,Andrew Nelson,Regular,2018-07-23,Spain,Barcelona,Logistics,Adams Coy,Marketing Team Lead,L3,69300,EUR,1.0,Packaging,BarcelonaPackagingL3,74100,85200,96300,-4800,-0.069,4800
154,EID-1635,Susan Carlson,Fixed,2006-03-21,Poland,Warsaw,Logistics,Adams GmbH,Senior Financial Officer,L5,78000,EUR,1.0,Quality-Assurance,WarsawQuality-AssuranceL5,118600,136400,154100,-40600,-0.521,40600
155,EID-1646,Crystal Giles,Fixed,2008-07-31,Poland,Warsaw,Logistics,Adams GmbH,Financial Officer Specialist,L2,49000,EUR,1.0,Transportation,WarsawTransportationL2,57000,65500,74100,-8000,-0.163,8000
156,EID-1647,John Beasley,Fixed,2020-02-06,Austria,Vienna,Logistics,Adams GmbH,Senior Technology Officer,L5,81500,EUR,1.0,Warehousing,ViennaWarehousingL5,111500,128300,145000,-30000,-0.368,30000
157,EID-1655,Valerie Mcclure,Regular,2006-08-28,Poland,Warsaw,Logistics,Adams GmbH,Marketing Officer Specialist,L2,41400,EUR,1.0,Logistic-Operations,WarsawLogistic-OperationsL2,54300,62500,70600,-12900,-0.312,12900
158,EID-1660,Taylor Robertson,Regular,2007-09-25,Spain,Barcelona,Logistics,Adams Coy,Manager of Technology,L4,75800,EUR,1.0,Procurement,BarcelonaProcurementL4,87500,100600,113700,-11700,-0.154,11700
159,EID-1661,Richard Clark,Fixed,2022-01-25,Spain,Barcelona,Logistics,Adams Coy,Senior Manager of Operations,L5,74900,EUR,1.0,Packaging,BarcelonaPackagingL5,120400,138500,156500,-45500,-0.607,45500
160,EID-1664,Sandra Hudson,Fixed,2012-05-07,Austria,Vienna,Logistics,Adams GmbH,Director of Operations,L6,148000,EUR,1.0,Quality-Assurance,ViennaQuality-AssuranceL6,146800,168800,190900,1200,0.008,0
161,EID-1667,James Pope,Regular,2019-01-07,Germany,Berlin,Logistics,Adams GmbH,Senior Logistics Manager,L5,87800,EUR,1.0,Transportation,BerlinTransportationL5,112200,129000,145900,-24400,-0.278,24400
162,EID-1668,Michael Wright,Fixed,2002-01-04,Poland,Warsaw,Logistics,Adams GmbH,Senior Financial Officer,L5,79500,EUR,1.0,Warehousing,WarsawWarehousingL5,125900,144700,163600,-46400,-0.584,46400
163,EID-1672,Jessica Johnson,Regular,2008-05-17,Spain,Barcelona,Logistics,Adams Coy,Marketing Specialist,L1,32000,EUR,1.0,Logistic-Operations,BarcelonaLogistic-OperationsL1,39100,44900,50800,-7100,-0.222,7100
164,EID-1673,Ann Ryan,Regular,2010-10-13,Poland,Warsaw,Logistics,Adams GmbH,Senior IT Security Officer,L5,82300,EUR,1.0,Procurement,WarsawProcurementL5,129700,149100,168600,-47400,-0.576,47400
165,EID-1681,Roy Crawford,Fixed,2012-06-12,Germany,Hamburg,Logistics,Adams GmbH,Financial Officer Specialist,L2,50500,EUR,1.0,Packaging,HamburgPackagingL2,57500,66200,74800,-7000,-0.139,7000
166,EID-1687,Rachel Reed,Fixed,2015-02-09,Poland,Warsaw,Logistics,Adams GmbH, Senior Executive Office Manager,L3,52700,EUR,1.0,Quality-Assurance,WarsawQuality-AssuranceL3,74700,85900,97100,-22000,-0.417,22000
167,EID-1688,Michael Bailey,Fixed,2009-01-18,Poland,Warsaw,Logistics,Adams GmbH,Accounting Manager,L7,105700,EUR,1.0,Transportation,WarsawTransportationL7,197500,227200,256800,-91800,-0.868,91800
168,EID-1693,Margaret Pearson,Fixed,2009-02-21,Poland,Warsaw,Logistics,Adams GmbH,Chief Technology Officer,L6,130800,EUR,1.0,Warehousing,WarsawWarehousingL6,148700,171000,193300,-17900,-0.137,17900
169,EID-1699,Emily Long,Fixed,2015-01-03,Germany,Berlin,Logistics,Adams GmbH,Senior Customer Service Manager,L5,79000,EUR,1.0,Logistic-Operations,BerlinLogistic-OperationsL5,113000,130000,146900,-34000,-0.43,34000
170,EID-1700,Brandon Andrade,Regular,2009-04-15,Germany,Berlin,Logistics,Adams GmbH,IT Specialist,L1,46700,EUR,1.0,Procurement,BerlinProcurementL1,42700,49100,55500,4000,0.086,0
171,EID-1706,Monica Thompson,Regular,2016-10-10,Germany,Berlin,Logistics,Adams GmbH,Operations Manager,L4,64400,EUR,1.0,Packaging,BerlinPackagingL4,82200,94500,106900,-17800,-0.276,17800
172,EID-1708,Gabriel Moreno,Regular,2004-12-30,Germany,Hamburg,Logistics,Adams GmbH,Accounting Manager Leader,L6,133100,EUR,1.0,Quality-Assurance,HamburgQuality-AssuranceL6,155900,179300,202700,-22800,-0.171,22800
173,EID-1712,Michael Mullins MD,Fixed,2021-12-01,Spain,Barcelona,Logistics,Adams Coy,Senior Manager of Operations,L5,89400,EUR,1.0,Transportation,BarcelonaTransportationL5,117500,135100,152700,-28100,-0.314,28100
174,EID-1716,David Taylor,Fixed,2008-02-28,Germany,Berlin,Logistics,Adams GmbH,Director of Technology,L7,125400,EUR,1.0,Warehousing,BerlinWarehousingL7,189300,217700,246000,-63900,-0.51,63900
175,EID-1718,Colleen Austin,Regular,2002-12-29,Austria,Vienna,Logistics,Adams GmbH,Logistics Manager,L4,64500,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL4,83100,95600,108000,-18600,-0.288,18600
176,EID-1721,Jeffrey Graham,Regular,2005-06-14,Spain,Barcelona,Logistics,Adams Coy,Accounting Specialist,L1,42500,EUR,1.0,Procurement,BarcelonaProcurementL1,44000,50600,57200,-1500,-0.035,1500
177,EID-1722,Taylor Martin,Fixed,2002-08-14,Spain,Barcelona,Logistics,Adams Coy,Sales Manager,L6,97500,EUR,1.0,Packaging,BarcelonaPackagingL6,165800,190700,215600,-68300,-0.701,68300
178,EID-1723,Eric Burton,Fixed,2018-10-16,Austria,Vienna,Logistics,Adams GmbH,Senior Production Manager,L5,84000,EUR,1.0,Quality-Assurance,ViennaQuality-AssuranceL5,123500,142100,160600,-39500,-0.47,39500
179,EID-1726,Lisa Cook,Regular,2001-07-05,Germany,Hamburg,Logistics,Adams GmbH,Senior Operating Officer,L5,82600,EUR,1.0,Transportation,HamburgTransportationL5,119400,137400,155300,-36800,-0.446,36800
180,EID-1729,Daniel Davis,Regular,2003-01-16,Austria,Vienna,Logistics,Adams GmbH,Accounting Manager,L7,108100,EUR,1.0,Warehousing,ViennaWarehousingL7,174300,200400,226600,-66200,-0.612,66200
181,EID-1731,Charles Stout,Regular,2019-06-22,Germany,Berlin,Logistics,Adams GmbH,Sales Manager,L4,67100,EUR,1.0,Logistic-Operations,BerlinLogistic-OperationsL4,83600,96100,108600,-16500,-0.246,16500
182,EID-1732,Edward Gonzalez,Fixed,2003-05-03,Austria,Vienna,Logistics,Adams GmbH,Marketing Specialist,L1,38200,EUR,1.0,Procurement,ViennaProcurementL1,36200,41600,47000,2000,0.052,0
183,EID-1740,Jennifer Thompson,Fixed,2012-01-30,Austria,Vienna,Logistics,Adams GmbH,Technical Specialist,L2,43000,EUR,1.0,Packaging,ViennaPackagingL2,55100,63300,71600,-12100,-0.281,12100
184,EID-1741,Jamie Smith,Regular,2004-02-27,Poland,Warsaw,Logistics,Adams GmbH,Production Specialist,L2,58000,EUR,1.0,Quality-Assurance,WarsawQuality-AssuranceL2,59800,68700,77700,-1800,-0.031,1800
185,EID-1742,Tanner Rodriguez,Regular,2005-04-30,Spain,Barcelona,Logistics,Adams Coy,Operating Officer Assistance,L1,46100,EUR,1.0,Transportation,BarcelonaTransportationL1,44200,50800,57400,1900,0.041,0
186,EID-1744,Leah Webb,Regular,2008-09-01,Austria,Vienna,Logistics,Adams GmbH,Marketing Officer Specialist,L2,43500,EUR,1.0,Warehousing,ViennaWarehousingL2,54200,62300,70500,-10700,-0.246,10700
187,EID-1748,Adam Johnson,Fixed,2007-05-15,Austria,Vienna,Logistics,Adams GmbH,Chief Technology Officer,L1,31800,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL1,37000,42500,48000,-5200,-0.164,5200
188,EID-1754,Marc Santana,Fixed,2016-05-01,Spain,Barcelona,Logistics,Adams Coy,Chief Operating Officer,L7,118100,EUR,1.0,Procurement,BarcelonaProcurementL7,187600,215700,243900,-69500,-0.588,69500
189,EID-1756,Sean Watson,Fixed,2003-02-06,Germany,Hamburg,Logistics,Adams GmbH,Senior  Marketing Officer,L5,78500,EUR,1.0,Packaging,HamburgPackagingL5,121600,139800,158000,-43100,-0.549,43100
190,EID-1758,Charles Little,Regular,2018-03-29,Germany,Hamburg,Logistics,Adams GmbH,Operating Officer Assistance,L1,47600,EUR,1.0,Quality-Assurance,HamburgQuality-AssuranceL1,41600,47800,54100,6000,0.126,0
191,EID-1765,Margaret Lewis,Fixed,2007-04-16,Poland,Warsaw,Logistics,Adams GmbH,Operations Assistance,L1,45500,EUR,1.0,Transportation,WarsawTransportationL1,39900,45900,51900,5600,0.123,0
192,EID-1772,Steven Mcintyre,Fixed,2019-01-28,Austria,Vienna,Logistics,Adams GmbH,Asistance Manager  of Marketing,L4,77900,EUR,1.0,Warehousing,ViennaWarehousingL4,82600,94900,107300,-4700,-0.06,4700
193,EID-1773,Katie Levine,Regular,2015-03-12,Austria,Vienna,Logistics,Adams GmbH,Chief Executive Officer,L7,100800,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL7,194300,223400,252500,-93500,-0.928,93500
194,EID-1775,Angela Williamson,Fixed,2020-03-31,Poland,Warsaw,Logistics,Adams GmbH,Director of Operations,L7,106300,EUR,1.0,Procurement,WarsawProcurementL7,193000,222000,251000,-86700,-0.816,86700
195,EID-1780,Clarence Martinez,Regular,2000-04-06,Poland,Warsaw,Logistics,Adams GmbH,Business Operations Expert,L3,65600,EUR,1.0,Packaging,WarsawPackagingL3,73700,84800,95800,-8100,-0.123,8100
196,EID-1784,Robert Barton,Regular,2020-02-03,Spain,Barcelona,Logistics,Adams Coy,IT Specialist,L1,33600,EUR,1.0,Quality-Assurance,BarcelonaQuality-AssuranceL1,43000,49400,55800,-9400,-0.28,9400
197,EID-1797,Alexander Church,Fixed,2017-10-28,Germany,Hamburg,Logistics,Adams GmbH,Production Manager,L6,99900,EUR,1.0,Transportation,HamburgTransportationL6,163700,188300,212800,-63800,-0.639,63800
198,EID-1804,Vanessa Church,Regular,2013-08-14,Germany,Hamburg,Logistics,Adams GmbH,Senior Logistics Manager,L5,72800,EUR,1.0,Warehousing,HamburgWarehousingL5,122700,141100,159500,-49900,-0.685,49900
199,EID-1810,Susan Solomon,Fixed,2011-07-25,Poland,Warsaw,Logistics,Adams GmbH,Marketing Specialist,L1,39000,EUR,1.0,Logistic-Operations,WarsawLogistic-OperationsL1,43000,49400,55900,-4000,-0.103,4000
200,EID-1815,Amanda Walker,Fixed,2010-07-19,Poland,Warsaw,Logistics,Adams GmbH,Sales Asistance,L1,33500,EUR,1.0,Procurement,WarsawProcurementL1,36100,41500,46900,-2600,-0.078,2600
201,EID-1818,John Morse,Fixed,2011-01-01,Poland,Warsaw,Logistics,Adams GmbH,Director of Customer Service ,L7,121000,EUR,1.0,Packaging,WarsawPackagingL7,175800,202200,228500,-54800,-0.453,54800
202,EID-1822,Jerry Webb,Fixed,2018-03-07,Poland,Warsaw,Logistics,Adams GmbH,Sales Manager,L6,120000,EUR,1.0,Quality-Assurance,WarsawQuality-AssuranceL6,156300,179700,203200,-36300,-0.302,36300
203,EID-1823,Bryan Murray,Regular,2000-01-25,Austria,Vienna,Logistics,Adams GmbH,Chief Executive Officer,L6,128400,EUR,1.0,Transportation,ViennaTransportationL6,142600,164000,185400,-14200,-0.111,14200
204,EID-1844,Elizabeth Lopez,Regular,2018-01-28,Spain,Barcelona,Logistics,Adams Coy,Junior Marketing Specialist,L2,56100,EUR,1.0,Warehousing,BarcelonaWarehousingL2,59200,68100,77000,-3100,-0.055,3100
205,EID-1854,Danielle Castillo,Regular,2005-01-18,Germany,Hamburg,Logistics,Adams GmbH,Accounting Manager,L4,65800,EUR,1.0,Logistic-Operations,HamburgLogistic-OperationsL4,88400,101700,115000,-22600,-0.343,22600
206,EID-1857,Bob Rogers,Fixed,2007-08-29,Austria,Vienna,Logistics,Adams GmbH,Technical Specialist,L2,57200,EUR,1.0,Procurement,ViennaProcurementL2,56900,65400,74000,300,0.005,0
207,EID-1859,Mark Hill,Regular,2005-01-23,Germany,Berlin,Logistics,Adams GmbH,Manager of Operations,L4,75900,EUR,1.0,Packaging,BerlinPackagingL4,82200,94500,106900,-6300,-0.083,6300
208,EID-1868,Timothy Robertson,Regular,2000-03-03,Poland,Warsaw,Logistics,Adams GmbH,Executive Office Specialist,L2,54000,EUR,1.0,Quality-Assurance,WarsawQuality-AssuranceL2,59800,68700,77700,-5800,-0.107,5800
209,EID-1870,Jeffery Kirby,Regular,2006-09-16,Austria,Vienna,Logistics,Adams GmbH,Human Resources Manager,L1,47800,EUR,1.0,Transportation,ViennaTransportationL1,38500,44300,50100,9300,0.195,0
210,EID-1872,Allen Anderson PhD,Fixed,2007-06-28,Austria,Vienna,Logistics,Adams GmbH,Senior Operating Officer,L5,72800,EUR,1.0,Warehousing,ViennaWarehousingL5,111500,128300,145000,-38700,-0.532,38700
211,EID-1873,Tammy Becker,Regular,2021-07-07,Austria,Vienna,Logistics,Adams GmbH,Head of HR,L7,99800,EUR,1.0,Logistic-Operations,ViennaLogistic-OperationsL7,194300,223400,252500,-94500,-0.947,94500
212,EID-1878,Ashley Gonzalez,Fixed,2003-08-08,Spain,Barcelona,Logistics,Adams Coy,Logistics Specialist,L1,48100,EUR,1.0,Procurement,BarcelonaProcurementL1,44000,50600,57200,4100,0.085,0
213,EID-1895,April Adams,Fixed,2002-03-21,Spain,Barcelona,Logistics,Adams Coy,Production Specialist,L2,45600,EUR,1.0,Packaging,BarcelonaPackagingL2,55300,63500,71800,-9700,-0.213,9700
214,EID-1902,Justin Lee,Regular,2020-01-10,Spain,Barcelona,Logistics,Adams Coy,Asistance Manager  of Marketing,L4,78700,EUR,1.0,Quality-Assurance,BarcelonaQuality-AssuranceL4,89700,103200,116600,-11000,-0.14,11000
215,EID-1905,Melanie Hall,Fixed,2000-02-11,Spain,Barcelona,Logistics,Adams Coy,Senior Technology Officer,L5,83000,EUR,1.0,Transportation,BarcelonaTransportationL5,117500,135100,152700,-34500,-0.416,34500
216,EID-1909,Tabitha Cunningham,Regular,2006-01-23,Germany,Berlin,Logistics,Adams GmbH,Senior Human Resources Manager,L5,72800,EUR,1.0,Warehousing,BerlinWarehousingL5,116500,134000,151400,-43700,-0.6,43700
217,EID-1914,Marcus Garcia,Fixed,2021-01-24,Germany,Hamburg,Logistics,Adams GmbH,IT Specialist,L1,48900,EUR,1.0,Logistic-Operations,HamburgLogistic-OperationsL1,36600,42100,47500,12300,0.252,0
218,EID-1916,Tara Vazquez,Regular,2015-08-20,Spain,Barcelona,Logistics,Adams Coy,Chief Financial Officer,L6,110500,EUR,1.0,Procurement,BarcelonaProcurementL6,162400,186800,211200,-51900,-0.47,51900
219,EID-1918,Cynthia Bartlett,Regular,2002-03-01,Poland,Warsaw,Logistics,Adams GmbH,Logistics Specialist,L1,37100,EUR,1.0,Packaging,WarsawPackagingL1,35700,41000,46400,1400,0.038,0
220,EID-1932,Donald Baker,Regular,2000-04-26,Germany,Hamburg,Logistics,Adams GmbH,Manager of Operations,L6,137100,EUR,1.0,Quality-Assurance,HamburgQuality-AssuranceL6,155900,179300,202700,-18800,-0.137,18800
221,EID-1937,Gregory Bailey,Regular,2012-05-28,Spain,Barcelona,Logistics,Adams Coy,Senior Financial Officer,L3,67300,EUR,1.0,Transportation,BarcelonaTransportationL3,73700,84700,95800,-6400,-0.095,6400
222,EID-1953,Matthew Clark,Fixed,2010-07-16,Poland,Warsaw,Logistics,Adams GmbH,Senior Manager of Operations,L5,80000,EUR,1.0,Warehousing,WarsawWarehousingL5,125900,144700,163600,-45900,-0.574,45900
223,EID-1956,Mary Roach,Fixed,2007-10-22,Germany,Berlin,Logistics,Adams GmbH,Senior Technical Lead,L3,65700,EUR,1.0,Logistic-Operations,BerlinLogistic-OperationsL3,70300,80800,91300,-4600,-0.07,4600
224,EID-1962,Christina Campos,Fixed,2009-09-14,Austria,Vienna,Logistics,Adams GmbH,Marketing Manager,L4,65400,EUR,1.0,Procurement,ViennaProcurementL4,84200,96900,109500,-18800,-0.287,18800
225,EID-1964,Matthew Lynch,Regular,2019-07-23,Germany,Hamburg,Logistics,Adams GmbH,Senior Production Manager,L5,77300,EUR,1.0,Packaging,HamburgPackagingL5,121600,139800,158000,-44300,-0.573,44300
226,EID-1969,Sarah Brown,Fixed,2014-09-06,Germany,Berlin,Logistics,Adams GmbH,Chief Technology Officer,L1,48900,EUR,1.0,Quality-Assurance,BerlinQuality-AssuranceL1,43100,49600,56000,5800,0.119,0
227,EID-1974,Chad Dunn,Fixed,2007-01-14,Poland,Warsaw,Logistics,Adams GmbH,CEO Office Assistance,L1,46500,EUR,1.0,Transportation,WarsawTransportationL1,39900,45900,51900,6600,0.142,0
