_id,Emp_ID,Legal_Name,Manager_name,Cont_status,Hire_Date,Gender,Country,Location,Company,Division,Business_Title,ELT,PBP,Curr_Level,Cluster,Annual_Sal,Currency,FTE,RoleID,email,Role,Nationality
EID-1102,LL-1102,Amonah Alimi,Khadija West,Regular,5/5/2020,Female,Spain,Barcelona,Adams Coy,Technology,Data Analyst Junior,Yusuf Ibraheem,Sarah Clark,L2,Barcelona200TCL2,46700,EUR,1,200TC,Amonah.Alimi@s22.com,User,Europe
EID-1103,LL-1103,Ayeesha Kareem,Khadija West,Regular,09/07/2020,Female,Spain,Barcelona,Adams Coy,Technology,Data Analyst lead,Yusuf Ibraheem,Sarah Clark,L4,Barcelona200TCL4,52720,EUR,0.8,200TC,Ayeesha.Kareem@s22.com,User,Asia
EID-1104,LL-1104,Lade Karey,Arsene Wenger,Regular,9/7/2022,Male,Austria,Vienna,Adams GmbH,Technology,Data Analsyt,Yusuf Ibraheem,Sarah Clark,L6,Vienna200TCL6,110000,EUR,1,200TC,Lade.Karey@s22.com,User,Europe
EID-1105,LL-1105,Jumoke Alimi,Arsene Wenger,Regular,9/4/2022,Male,Austria,Vienna,Adams GmbH,Technology,Data Analsyt,Yusuf Ibraheem,Sarah Clark,L6,Vienna200TCL6,110000,EUR,1,200TC,Jumoke.Alimi@s22.com,User,Asia
EID-1106,LL-1106,Saka Naheem,Arsene Wenger,Regular,9/4/2022,Male,Austria,Vienna,Adams GmbH,Logistics,Director of Data Analsyt Team,Funmi Iyanda,Dude Sahin,L7,Vienna177HRL7,142000,EUR,1,133LG,Saka.Naheem@s22.com,User,Asia
EID-1107,LL-1107,Bimbo Alawaaye,Arsene Wenger,Fixed,9/4/2022,Male,Austria,Vienna,Adams GmbH,Technology,Data Analsyt,Yusuf Ibraheem,Sarah Clark,L2,Vienna200TCL2,42300,EUR,1,200TC,Bimbo.Alawaaye@s22.com,User,South America
EID-1108,LL-1108,Aliu Bauer,Holland Zola,Fixed,04/03/2016,Male,Spain,Barcelona,Adams Coy,Operations,Operations Team Lead,Bauer Saunderland,Shay Wood,L4,Barcelona175OPL4,78600,EUR,1,175OP,Aliu.Bauer@s22.com,PBP,Europe
EID-1109,LL-1109,Muhammed Ashir,Holland Zola,Fixed,12/11/2015,Male,Germany,Berlin,Adams GmbH,Operations,Junior Operations Analyst,Bauer Saunderland,Shay Wood,L2,Berlin175OPL2,48200,EUR,1,175OP,Muhammed.Ashir@s22.com,User,Europe
EID-1110,LL-1110,Alan Schneider,Müller Mikail,Fixed,04/11/2018,Male,Germany,Berlin,Adams GmbH,Technology,Data Analyst ,Yusuf Ibraheem,Sarah Clark,L1,Berlin200TCL1,28720,EUR,0.8,200TC,Alan.Schneider@s22.com,User,North America
EID-1111,LL-1111,Alex Ibraheem,Khadija West,Fixed,09/01/2020,Male,Spain,Barcelona,Adams Coy,People,Reward Analyst,Sola Ameobi,Bauer White,L2,Barcelona177HRL2,44500,EUR,1,177HR,Alex.Ibraheem@s22.com,Reward,Asia
EID-1112,LL-1112,Aliyah Ramot,Khadija West,Regular,9/11/2016,Female,Spain,Barcelona,Adams Coy,Technology,Data Analyst Junior,Yusuf Ibraheem,Sarah Clark,L2,Barcelona200TCL2,45600,EUR,1,200TC,Aliyah.Ramot@s22.com,User,North America
EID-1113,LL-1113,Ijirah Hamir,Kay Salim,Regular,03/05/2015,Female,Germany,Berlin,Adams GmbH,Operations,Head of Operations,Bauer Saunderland,Shay Wood,L7,Berlin175OPL7,123000,EUR,1,175OP,Ijirah.Hamir@s22.com,User,Europe
EID-1114,LL-1114,Laura Ray,Bauer Saunderland,Regular,03/06/2015,Female,Germany,Berlin,Adams GmbH,Logistics,People Business Partner,Funmi Iyanda,Dude Sahin,L3,Berlin177HRL3,67500,EUR,1,133LG,Laura.Ray@s22.com,PBP,South America
EID-1115,LL-1115,Kateryna Alinko,Khadija West,Regular,03/07/2015,Female,Spain,Barcelona,Adams Coy,Technology,Data Scientist,Yusuf Ibraheem,Sarah Clark,L3,Barcelona200TCL3,47120,EUR,0.8,200TC,Kateryna.Alinko@s22.com,User,Asia
EID-1116,LL-1116,Aisah Saheed,Müller Gray,Regular,03/08/2015,Male,Germany,Berlin,Adams GmbH,Management,Office assistant,John Dow,Slatan Mary,L1,Berlin201MAL1,39800,EUR,1,201MA,Aisah.Saheed@s22.com,User,North America
EID-1117,LL-1117,Bola Aare,Holland Zola,Regular,03/09/2015,Female,Germany,Berlin,Adams GmbH,Productions,Senior Product Marketer,Imran Garba,Barry Ben,L4,Berlin203PRL4,80070,EUR,1,203PR,Bola.Aare@s22.com,User,South America
EID-1118,LL-1118,Rafiu Salahu,Quinn Park,Regular,01/02/2021,Male,Germany,Berlin,Adams GmbH,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Berlin177HRL5,82100,EUR,1,177HR,Rafiu.Salahu@s22.com,User,Oceania
EID-1119,LL-1119,Justina Wood,Sally Joshua,Regular,05/10/2020,Male,Spain,Barcelona,Adams Coy,Logistics,Operations Assistance,Funmi Iyanda,Dude Sahin,L3,Barcelona177HRL3,64500,EUR,1,133LG,Justina.Wood@s22.com,User,Africa
EID-1120,LL-1120,Dahik Haujih,Bauer Kruse,Regular,11/11/2016,Male,Spain,Barcelona,Adams Coy,People,Senior Reward Partner,Sola Ameobi,Bauer White,L4,Barcelona177HRL4,72200,EUR,1,177HR,Dahik.Haujih@s22.com,Reward,Europe
EID-1121,LL-1121,Bolasade Alahusa,Sally Joshua,Regular,11/11/2018,Female,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L4,Barcelona203PRL4,78700,EUR,1,203PR,Bolasade.Alahusa@s22.com,User,North America
EID-1122,LL-1122,Ibraheem Satah,Ameed Sulaiman,Regular,03/03/2017,Male,Germany,Hamburg,Adams GmbH,Operations,AFC Associate,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,60700,EUR,1,175OP,Ibraheem.Satah@s22.com,User,Europe
EID-1123,LL-1123,Arafat Ramon,Berg Robert,Regular,12/4/2018,Female,Austria,Vienna,Adams GmbH,Logistics,Junior business partner,Funmi Iyanda,Dude Sahin,L2,Vienna177HRL2,54000,EUR,1,133LG,Arafat.Ramon@s22.com,PBP,Africa
EID-1124,LL-1124,Waheed Alanu,Arsene Wenger,Regular,05/07/2021,Male,Austria,Vienna,Adams GmbH,Logistics,Senior Operations Analyst,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,57400,EUR,1,133LG,Waheed.Alanu@s22.com,User,Asia
EID-1125,LL-1125,Quadri Salau,Arsene Wenger,Regular,9/7/2022,Male,Austria,Vienna,Adams GmbH,Logistics,Data Analsyt,Funmi Iyanda,Dude Sahin,L6,Vienna177HRL6,110000,EUR,1,133LG,Quadri.Salau@s22.com,User,South America
EID-1126,LL-1126,Guzau Mumin,Müller Gray,Regular,08/04/2020,Male,Germany,Berlin,Adams GmbH,Management,People Business Partner,John Dow,Slatan Mary,L7,Berlin201MAL7,165000,EUR,1,201MA,Guzau.Mumin@s22.com,PBP,North America
EID-1127,LL-1127,Sarafat West,Holland Zola,Fixed,05/08/2021,Male,Spain,Barcelona,Adams Coy,Productions,Senior Product Marketer,Imran Garba,Barry Ben,L4,Barcelona203PRL4,80070,EUR,1,203PR,Sarafat.West@s22.com,User,Asia
EID-1128,LL-1128,Stefane Humura,Quinn Park,Fixed,01/01/2021,Female,Germany,Berlin,Adams GmbH,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Berlin177HRL5,82100,EUR,1,177HR,Stefane.Humura@s22.com,User,Oceania
EID-1129,LL-1129,Maria Geyer,Sally Joshua,Fixed,05/12/2020,Female,Spain,Barcelona,Adams Coy,Logistics,Head of Operations,Funmi Iyanda,Dude Sahin,L7,Barcelona177HRL7,142300,EUR,1,133LG,Maria.Geyer@s22.com,User,North America
EID-1130,LL-1130,Lara Saka,Bauer Kruse,Fixed,11/8/2018,Female,Austria,Vienna,Adams Coy,People,Compensation Specialist,Sola Ameobi,Bauer White,L4,Vienna177HRL4,72200,EUR,1,177HR,Lara.Saka@s22.com,Reward,South America
EID-1131,LL-1131,Alimat Mustafah,Sally Joshua,Regular,11/7/2018,Female,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona203PRL5,87600,EUR,1,203PR,Alimat.Mustafah@s22.com,User,North America
EID-1132,LL-1132,Fabian Carlos,Ameed Sulaiman,Regular,03/07/2017,Male,Germany,Hamburg,Adams GmbH,Operations,AFC Associate,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,56100,EUR,1,175OP,Fabian.Carlos@s22.com,User,Europe
EID-1133,LL-1133,Mallam Fajir,Berg Robert,Regular,11/6/2019,Male,Germany,Berlin,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L5,Berlin177HRL5,97600,EUR,1,133LG,Mallam.Fajir@s22.com,PBP,Asia
EID-1134,LL-1134,Arsene Wagner,Kay Salim,Regular,03/05/2015,Female,Austria,Vienna,Adams GmbH,Operations,IT Support Manager,Bauer Saunderland,Shay Wood,L5,Vienna175OPL5,103600,EUR,1,175OP,Arsene.Wagner@s22.com,User,Europe
EID-1135,LL-1135,Alan Ramon,Bauer Saunderland,Regular,03/06/2015,Male,Germany,Hamburg,Adams GmbH,Logistics,People Business Partner,Funmi Iyanda,Dude Sahin,L3,Hamburg177HRL3,67500,EUR,1,133LG,Alan.Ramon@s22.com,PBP,Africa
EID-1136,LL-1136,Bukayoko Alimi,Khadija West,Regular,04/09/2016,Male,Spain,Barcelona,Adams Coy,Technology,Data Scientist,Yusuf Ibraheem,Sarah Clark,L3,Barcelona200TCL3,47120,EUR,0.8,200TC,Bukayoko.Alimi@s22.com,User,Europe
EID-1137,LL-1137,Omolara Geyer,Müller Gray,Regular,03/08/2015,Female,Germany,Hamburg,Adams GmbH,Management,Office assistant,John Dow,Slatan Mary,L2,Hamburg201MAL2,49100,EUR,1,201MA,Omolara.Geyer@s22.com,User,Africa
EID-1138,LL-1138,Alimi Oriyomi,Holland Zola,Regular,03/09/2015,Male,Austria,Vienna,Adams GmbH,Productions,Senior Product Marketer,Imran Garba,Barry Ben,L4,Vienna203PRL4,80070,EUR,1,203PR,Alimi.Oriyomi@s22.com,User,South America
EID-1139,LL-1139,Sarafat Wood,Quinn Park,Regular,01/02/2021,Male,Germany,Berlin,Adams GmbH,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Berlin177HRL5,48700,EUR,1,177HR,Sarafat.Wood@s22.com,User,North America
EID-1140,LL-1140,Hura Asanke,Sally Joshua,Regular,01/02/2016,Male,Spain,Barcelona,Adams Coy,Logistics,Operations Assistance,Funmi Iyanda,Dude Sahin,L3,Barcelona177HRL3,64500,EUR,1,133LG,Hura.Asanke@s22.com,User,South America
EID-1141,LL-1141,Asante Guzau,Bauer Kruse,Regular,01/03/2016,Male,Germany,Hamburg,Adams Coy,People,Reward Analyst,Sola Ameobi,Bauer White,L4,Hamburg177HRL4,72200,EUR,1,177HR,Asante.Guzau@s22.com,Reward,Europe
EID-1142,LL-1142,Nuru Gazar,Sally Joshua,Regular,01/04/2016,Female,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L4,Barcelona203PRL4,78700,EUR,1,203PR,Nuru.Gazar@s22.com,User,North America
EID-1143,LL-1143,Malik Lan,Ameed Sulaiman,Regular,01/05/2016,Male,Austria,Vienna,Adams GmbH,Logistics,AFC Associate,Funmi Iyanda,Dude Sahin,L3,Vienna177HRL3,64500,EUR,1,133LG,Malik.Lan@s22.com,User,Oceania
EID-1144,LL-1144,Kasheem Sarafat,Berg Robert,Regular,01/06/2016,Male,Germany,Berlin,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L5,Berlin177HRL5,87600,EUR,1,133LG,Kasheem.Sarafat@s22.com,PBP,Asia
EID-1145,LL-1145,Uju Ashir,Arsene Wenger,Regular,01/07/2016,Female,Austria,Vienna,Adams GmbH,Logistics,Senior Operations Analyst,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,81000,EUR,1,133LG,Uju.Ashir@s22.com,User,Asia
EID-1146,LL-1146,Sadia Fashit,Arsene Wenger,Regular,01/08/2016,Male,Austria,Vienna,Adams GmbH,Logistics,Data Analsyt,Funmi Iyanda,Dude Sahin,L6,Vienna177HRL6,100000,EUR,1,133LG,Sadia.Fashit@s22.com,User,Africa
EID-1147,LL-1147,Jaheem Rahmon,Müller Gray,Regular,01/09/2016,Male,Austria,Vienna,Adams GmbH,Management,Senior People Business Partner,John Dow,Slatan Mary,L7,Vienna201MAL7,165000,EUR,1,201MA,Jaheem.Rahmon@s22.com,PBP,Europe
EID-1148,LL-1148,Jazeem Juan,Holland Zola,Regular,01/10/2016,Male,Germany,Berlin,Adams GmbH,Productions,Senior Product Marketer,Imran Garba,Barry Ben,L4,Berlin203PRL4,80070,EUR,1,203PR,Jazeem.Juan@s22.com,User,Oceania
EID-1149,LL-1149,Raheem Shittu,Quinn Park,Fixed,01/01/2021,Male,Germany,Berlin,Adams GmbH,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Berlin177HRL5,82100,EUR,1,177HR,Raheem.Shittu@s22.com,User,South America
EID-1150,LL-1150,Malam Gashir,Sally Joshua,Fixed,05/12/2020,Male,Spain,Barcelona,Adams Coy,Logistics,Head of Operations,Funmi Iyanda,Dude Sahin,L7,Barcelona177HRL7,142300,EUR,1,133LG,Malam.Gashir@s22.com,User,Africa
EID-1151,LL-1151,Kudaisi Mumin,Bauer Kruse,Fixed,11/8/2018,Male,Austria,Vienna,Adams GmbH,People,Senior Reward Partner,Sola Ameobi,Bauer White,L4,Vienna177HRL4,72200,EUR,1,177HR,Kudaisi.Mumin@s22.com,Reward,Africa
EID-1152,LL-1152,Usman Prince,Sally Joshua,Fixed,11/7/2018,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona203PRL5,87600,EUR,1,203PR,Usman.Prince@s22.com,User,Europe
EID-1153,LL-1153,Sarah Queen,Ameed Sulaiman,Fixed,03/07/2017,Female,Germany,Hamburg,Adams GmbH,Logistics,AFC Associate,Funmi Iyanda,Dude Sahin,L3,Hamburg177HRL3,64500,EUR,1,133LG,Sarah.Queen@s22.com,User,Asia
EID-1154,LL-1154,John Saz,Berg Robert,Regular,11/6/2019,Male,Austria,Vienna,Adams GmbH,Logistics,Accounting Specialist,Funmi Iyanda,Dude Sahin,L2,Vienna177HRL2,49800,EUR,1,133LG,John.Saz@s22.com,User,Asia
EID-1155,LL-1155,Raymond Alahusa,Quinn Park,Regular,01/01/2021,Male,Germany,Hamburg,Adams GmbH,People,Junior People Analyst,Sola Ameobi,Bauer White,L2,Hamburg177HRL2,49500,EUR,1,177HR,Raymond.Alahusa@s22.com,User,North America
EID-1156,LL-1156,David Southgate,Sally Joshua,Regular,11/11/2016,Male,Spain,Barcelona,Adams Coy,Logistics,Operations Manager,Funmi Iyanda,Dude Sahin,L4,Barcelona177HRL4,86500,EUR,1,133LG,David.Southgate@s22.com,User,North America
EID-1157,LL-1157,Rasaq Wazir,Bauer Kruse,Regular,10/12/2017,Male,Austria,Vienna,Adams GmbH,People,Compensation Analyst,Sola Ameobi,Bauer White,L3,Vienna177HRL3,64500,EUR,1,177HR,Rasaq.Wazir@s22.com,Reward,Asia
EID-1158,LL-1158,Saka Muhideen,Sally Joshua,Regular,12/2/2019,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona203PRL5,87600,EUR,1,203PR,Saka.Muhideen@s22.com,User,North America
EID-1159,LL-1159,Mary Geyer,Ameed Sulaiman,Regular,11/09/2021,Female,Germany,Hamburg,Adams GmbH,Operations,AFC Analyst,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,63400,EUR,1,175OP,Mary.Geyer@s22.com,User,North America
EID-1160,LL-1160,Saheed Khan,Berg Robert,Regular,1/2/2018,Male,Austria,Vienna,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,77600,EUR,1,133LG,Saheed.Khan@s22.com,PBP,Asia
EID-1161,LL-1161,Munif Ganiy,Sally Joshua,Regular,1/3/2018,Male,Spain,Barcelona,Adams Coy,People,Operations Manager,Sola Ameobi,Bauer White,L6,Barcelona177HRL6,125600,EUR,1,177HR,Munif.Ganiy@s22.com,User,Africa
EID-1162,LL-1162,Mallam Bashir,Bauer Kruse,Regular,1/4/2018,Male,Austria,Vienna,Adams GmbH,People,Senior Reward Partner,Sola Ameobi,Bauer White,L4,Vienna177HRL4,82300,EUR,1,177HR,Mallam.Bashir@s22.com,Reward,Asia
EID-1163,LL-1163,Jimoh Alamu,Sally Joshua,Regular,1/5/2018,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona203PRL5,87600,EUR,1,203PR,Jimoh.Alamu@s22.com,User,Oceania
EID-1164,LL-1164,Salau Mariam,Ameed Sulaiman,Regular,1/6/2018,Female,Germany,Hamburg,Adams GmbH,Operations,AFC Analyst,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,63400,EUR,1,175OP,Salau.Mariam@s22.com,User,Asia
EID-1165,LL-1165,Maria Darbo,Berg Robert,Fixed,9/4/2017,Male,Austria,Vienna,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,77600,EUR,1,133LG,Maria.Darbo@s22.com,PBP,Oceania
EID-1166,LL-1166,Maheem Dark,Sally Joshua,Fixed,9/5/2017,Male,Spain,Barcelona,Adams Coy,Logistics,Operations Specialist,Funmi Iyanda,Dude Sahin,L3,Barcelona177HRL3,54800,EUR,1,133LG,Maheem.Dark@s22.com,User,Asia
EID-1167,LL-1167,Raheem Dabor,Bauer Kruse,Fixed,9/6/2017,Male,Austria,Vienna,Adams GmbH,People,Benefit Partner,Sola Ameobi,Bauer White,L4,Vienna177HRL4,77600,EUR,1,177HR,Raheem.Dabor@s22.com,Reward,Asia
EID-1168,LL-1168,Ajibola Agbon,Sally Joshua,Fixed,9/7/2017,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona203PRL5,89700,EUR,1,203PR,Ajibola.Agbon@s22.com,User,Europe
EID-1169,LL-1169,Ganiyu Saheed,Ameed Sulaiman,Fixed,9/8/2017,Female,Germany,Hamburg,Adams GmbH,Operations,AFC Analyst,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,63400,EUR,1,175OP,Ganiyu.Saheed@s22.com,User,Africa
EID-1170,LL-1170,Muraina Alahusa,Berg Robert,Regular,9/9/2017,Male,Austria,Vienna,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,83200,EUR,1,133LG,Muraina.Alahusa@s22.com,PBP,Africa
EID-1171,LL-1171,Dada Raimi,Sally Joshua,Fixed,9/5/2017,Male,Spain,Barcelona,Adams Coy,Logistics,Operations Specialist,Funmi Iyanda,Dude Sahin,L3,Barcelona177HRL3,54800,EUR,1,133LG,Dada.Raimi@s22.com,User,Asia
EID-1172,LL-1172,Usman Ibraheem,Bauer Kruse,Fixed,9/6/2017,Male,Austria,Vienna,Adams GmbH,People,Senior Reward Partner,Sola Ameobi,Bauer White,L4,Vienna177HRL4,77600,EUR,1,177HR,Usman.Ibraheem@s22.com,Reward,Africa
EID-1173,LL-1173,Gazir Uman,Sally Joshua,Fixed,9/7/2017,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona311MKL5,89700,EUR,1,203PR,Gazir.Uman@s22.com,User,Europe
EID-1174,LL-1174,Salau Ramota,Ameed Sulaiman,Fixed,9/8/2017,Female,Germany,Hamburg,Adams GmbH,Operations,AFC Analyst,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,63400,EUR,1,175OP,Salau.Ramota@s22.com,User,Oceania
EID-1175,LL-1175,Zulu Gambari,Berg Robert,Regular,9/9/2017,Male,Austria,Vienna,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,83200,EUR,1,133LG,Zulu.Gambari@s22.com,PBP,Asia
EID-1176,LL-1176,Fausa Dada,Ameed Sulaiman,Fixed,9/8/2017,Female,Germany,Hamburg,Adams GmbH,Operations,AFC Analyst,Bauer Saunderland,Shay Wood,L3,Hamburg175OPL3,63400,EUR,1,175OP,Fausa.Dada@s22.com,User,Europe
EID-1177,LL-1177,Halima Magaji,Berg Robert,Regular,9/9/2017,Male,Austria,Vienna,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L4,Vienna177HRL4,83200,EUR,1,133LG,Halima.Magaji@s22.com,User,Africa
EID-1178,LL-1178,Zhin Saw,Sarafat Malik,Regular,10/11/2022,Female,Poland,Warsaw,Adams GmbH,Logistics,Supply Chain Analyst,Funmi Iyanda,Dude Sahin,L3,Warsaw177HRL3,63400,EUR,1,133LG,Zhin.Saw@s22.com,User,North America
EID-1179,LL-1179,Sdik Gate,Sarafat Malik,Regular,11/6/2019,Male,Poland,Warsaw,Adams GmbH,Logistics,Logistic Manager,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,74500,EUR,1,133LG,Sdik.Gate@s22.com,User,Asia
EID-1180,LL-1180,Wuraola John,Funmi Iyanda,Regular,03/05/2015,Female,Poland,Warsaw,Adams Coy,Logistics,Supply Chain Operations Lead,Funmi Iyanda,Dude Sahin,L6,Warsaw177HRL6,110000,EUR,1,133LG,Wuraola.John@s22.com,User,Europe
EID-1181,LL-1181,Habeeb Bala,Wuraola John,Regular,03/06/2015,Male,Poland,Warsaw,Adams GmbH,Logistics,Warehouse Coordinator Lead,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,75300,EUR,1,133LG,Habeeb.Bala@s22.com,User,Europe
EID-1182,LL-1182,Sarafat Malik,Wuraola John,Regular,10/11/2022,Male,Poland,Warsaw,Adams Coy,Logistics,Senior Team Lead Logistics,Funmi Iyanda,Dude Sahin,L5,Warsaw177HRL5,84350,EUR,1,133LG,Sarafat.Malik@s22.com,User,Oceania
EID-1183,LL-1183,Dauda Sanni,Wuraola John,Regular,10/11/2022,Male,Poland,Warsaw,Adams GmbH,Logistics,Logistics Data Analyst,Funmi Iyanda,Dude Sahin,L3,Warsaw177HRL3,61200,EUR,1,133LG,Dauda.Sanni@s22.com,User,Europe
EID-1184,LL-1184,Dude Sahin,Wuraola John,Regular,10/11/2022,Male,Poland,Warsaw,Adams GmbH,Logistics,Senior business partner,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,76400,EUR,1,133LG,Dude.Sahin@s22.com,PBP,Oceania
EID-1185,LL-1185,Gary SouthGate,Wuraola John,Regular,11/11/2018,Male,Poland,Warsaw,Adams Coy,Logistics,Operations Specialist,Funmi Iyanda,Dude Sahin,L3,Warsaw177HRL3,59000,EUR,1,133LG,Gary.SouthGate@s22.com,User,Europe
EID-1186,LL-1186,Salman Ray,Wuraola John,Regular,03/03/2017,Male,Poland,Warsaw,Adams GmbH,Logistics,Senior Logistic Partner,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,75000,EUR,1,133LG,Salman.Ray@s22.com,User,Africa
EID-1187,LL-1187,Raheem Dauda,Wuraola John,Regular,12/4/2018,Female,Poland,Warsaw,Adams Coy,Logistics,Senior Logistic Analyst,Funmi Iyanda,Dude Sahin,L5,Warsaw177HRL5,86400,EUR,1,133LG,Raheem.Dauda@s22.com,User,Africa
EID-1188,LL-1188,Funmi Iyanda,Funmi Iyanda,Regular,05/07/2021,Male,Poland,Warsaw,Adams GmbH,Logistics,Head of Logistic Operation,Funmi Iyanda,Dude Sahin,L7,Warsaw177HRL7,125400,EUR,1,133LG,Funmi.Iyanda@s22.com,PBP,Europe
EID-1189,LL-1189,Hamin Holloway,Hammed Dauda,Regular,9/7/2022,Male,Poland,Warsaw,Adams GmbH,Logistics,Senior Supply Chain Analyst,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,77500,EUR,1,133LG,Hamin.Holloway@s22.com,User,Oceania
EID-1190,LL-1190,Sulaiman Amir,Hammed Dauda,Regular,08/04/2020,Male,Poland,Warsaw,Adams Coy,Logistics,Junior Operations Manager,Funmi Iyanda,Dude Sahin,L2,Warsaw177HRL2,52300,EUR,1,133LG,Sulaiman.Amir@s22.com,User,Europe
EID-1191,LL-1191,Haliu Musa,Hammed Dauda,Regular,05/08/2021,Male,Poland,Warsaw,Adams GmbH,Logistics,Senior Operations Analyst,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,74500,EUR,1,133LG,Haliu.Musa@s22.com,User,Europe
EID-1192,LL-1192,Hammed Dauda,Hammed Dauda,Regular,01/01/2021,Male,Poland,Warsaw,Adams Coy,Logistics,Lead Warehouse Manager,Funmi Iyanda,Dude Sahin,L5,Warsaw177HRL5,84540,EUR,1,133LG,Hammed.Dauda@s22.com,User,Europe
EID-1193,LL-1193,Jude Tayjid,Hammed Dauda,Regular,05/12/2020,Male,Poland,Warsaw,Adams GmbH,Logistics,Logistic Partner,Funmi Iyanda,Dude Sahin,L3,Warsaw177HRL3,51200,EUR,1,133LG,Jude.Tayjid@s22.com,User,Europe
EID-1194,LL-1194,Kay Baba,Hammed Dauda,Regular,11/8/2018,Male,Poland,Warsaw,Adams GmbH,Logistics,Logistic Partner,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,77500,EUR,1,133LG,Kay.Baba@s22.com,User,Africa
EID-1195,LL-1195,Laila John,Hammed Dauda,Regular,11/11/2018,Female,Poland,Warsaw,Adams GmbH,Logistics,Logistic Partner,Funmi Iyanda,Dude Sahin,L3,Warsaw177HRL3,60000,EUR,1,133LG,Laila.John@s22.com,User,South America
EID-1196,LL-1196,Halima Alausa,Hammed Dauda,Regular,03/03/2017,Female,Poland,Warsaw,Adams GmbH,Logistics,Logistic Partner,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,77500,EUR,1,133LG,Halima.Alausa@s22.com,User,Europe
EID-1197,LL-1197,Chindima Uche,Sarafat Malik,Regular,12/4/2018,Female,Poland,Warsaw,Adams GmbH,Logistics,Supply Chain Analyst,Funmi Iyanda,Dude Sahin,L3,Warsaw177HRL3,63400,EUR,1,133LG,Chindima.Uche@s22.com,User,Europe
EID-1198,LL-1198,Saka Bashir,Sarafat Malik,Regular,05/07/2021,Male,Poland,Warsaw,Adams GmbH,Logistics,Logistic Manager,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,74500,EUR,1,133LG,Saka.Bashir@s22.com,User,Asia
EID-1199,LL-1199,Aliu Badmus,Funmi Iyanda,Regular,9/7/2022,Male,Poland,Warsaw,Adams Coy,Logistics,Supply Chain Operations Lead,Funmi Iyanda,Dude Sahin,L5,Warsaw177HRL5,90000,EUR,1,133LG,Aliu.Badmus@s22.com,User,Asia
EID-1200,LL-1200,Saliu Ray,Wuraola John,Regular,08/04/2020,Male,Poland,Warsaw,Adams GmbH,Logistics,Warehouse Coordinator Lead,Funmi Iyanda,Dude Sahin,L4,Warsaw177HRL4,75300,EUR,1,133LG,Saliu.Ray@s22.com,User,North America
EID-1201,LL-1201,Uju Ibraheem,Wuraola John,Regular,05/08/2021,Female,Poland,Warsaw,Adams Coy,Logistics,Senior Team Lead Logistics,Funmi Iyanda,Dude Sahin,L5,Warsaw177HRL5,83400,EUR,1,133LG,Uju.Ibraheem@s22.com,User,North America
